,Target,AdvTime,AdvLoc,V,Neg,VGram,Adj,Phrasal
967,0,0,0,834,0,5,0,1341
968,0,0,0,482,0,6,19,1340
969,0,0,0,833,0,2,0,1339
970,0,0,0,0,0,7,19,1350
971,0,0,0,246,0,8,0,1365
972,0,105,0,0,0,7,0,1378
973,0,0,0,405,0,5,19,1366
974,0,0,0,571,0,1,7,1390
975,0,0,0,471,0,8,19,1389
976,0,0,0,74,0,5,19,1388
977,0,0,0,820,0,2,0,1387
978,0,105,0,0,0,7,0,1386
979,0,0,0,45,0,5,0,1385
980,0,105,0,0,0,7,0,1384
981,0,0,0,264,0,5,0,1383
982,0,0,0,497,0,4,19,1382
983,0,0,0,280,0,5,0,1381
984,1,0,0,0,0,7,24,1380
985,0,0,3,451,0,9,15,1391
986,0,0,0,844,0,1,7,1379
987,0,0,0,260,0,4,7,1377
988,0,0,0,274,0,8,13,1376
989,0,0,0,355,0,8,7,1375
990,0,0,0,561,0,8,7,1374
991,0,0,0,324,0,5,26,1373
992,0,0,0,690,0,8,7,1372
993,0,0,0,822,0,1,7,1371
994,0,0,0,544,0,5,13,1370
995,1,0,0,555,0,5,24,1369
996,0,0,0,557,0,5,26,1368
997,0,0,0,562,0,2,7,1367
998,1,0,0,645,1,8,24,1392
999,0,0,0,725,0,8,7,1449
1000,0,0,0,1175,0,0,7,1504
1001,1,0,0,1086,0,8,24,1450
1002,0,0,0,715,0,9,22,1530
1003,1,0,0,291,0,8,24,1529
1004,1,0,0,265,0,8,24,890
1005,0,0,0,32,0,1,7,1527
1006,0,0,0,32,0,1,7,1526
1007,1,0,0,0,1,7,24,1525
1008,1,0,0,767,0,5,24,1524
1009,1,0,0,1117,0,5,24,1523
1010,2,161,0,573,0,8,0,1522
1011,2,54,0,1050,0,5,0,1521
1012,2,169,0,587,0,5,0,1520
1013,2,161,0,112,0,5,0,1531
1014,2,0,106,392,0,8,0,1519
1015,2,0,0,168,0,3,0,1517
1016,2,153,0,489,0,5,0,1516
1017,2,0,0,83,0,5,0,1515
1018,2,72,0,557,0,5,0,1514
1019,2,161,0,988,0,5,0,1513
1020,2,0,0,905,0,5,20,1512
1021,2,0,0,909,0,5,0,1511
1022,2,0,0,167,0,5,28,1510
1023,2,0,0,1252,0,5,37,1509
1024,2,57,0,987,0,5,0,1508
1025,2,0,0,0,0,7,0,1507
1026,2,73,0,0,0,7,0,1518
1027,2,0,0,103,0,5,0,1533
1028,2,0,0,79,0,5,0,1546
1029,2,0,0,325,0,5,0,1534
1030,2,0,0,386,0,5,0,1558
1031,2,0,0,0,1,7,0,1557
1032,2,105,0,378,0,5,0,1556
1033,2,72,0,1224,0,5,0,1555
1034,2,0,0,433,0,5,0,1554
1035,2,153,0,1297,0,5,0,1553
1036,2,0,0,1205,0,5,0,1552
1037,2,161,0,1150,0,5,0,1551
1038,2,50,0,677,0,5,0,1550
1039,2,0,0,534,0,0,2,1549
1040,2,0,0,41,0,8,20,1548
1041,2,0,0,0,0,7,6,0
1042,2,161,0,378,0,5,0,1559
1043,2,0,0,734,0,5,0,1547
1044,2,0,0,0,0,7,0,1545
1045,2,0,0,79,1,5,25,1544
1046,2,0,0,57,1,5,37,1543
1047,2,147,0,1034,1,5,0,1542
1048,2,153,0,1034,1,5,0,1541
1049,2,0,0,382,1,8,0,1540
1050,2,0,0,105,1,3,0,1539
1051,2,0,0,0,1,7,0,1538
1052,2,0,0,23,1,8,0,1537
1053,2,0,0,834,1,5,0,1536
1054,2,105,0,699,1,3,0,1535
1055,2,153,0,0,0,7,0,1506
1056,2,0,0,1034,0,5,0,1532
1057,2,0,0,0,0,7,0,1505
1058,2,153,0,381,0,8,0,1476
1059,2,0,0,166,0,5,20,1474
1060,2,0,0,872,0,5,0,1473
1061,2,0,0,0,1,7,0,1472
1062,2,105,0,499,1,8,0,1471
1063,2,0,0,1308,1,5,0,1470
1064,2,161,0,1134,1,5,0,1469
1065,2,0,0,147,1,5,0,1468
1066,2,0,0,778,1,3,0,1467
1067,2,105,0,0,1,7,0,1466
1068,2,0,0,548,0,5,0,1465
1069,2,65,0,0,0,7,0,1464
1070,2,4,0,908,0,5,0,1475
1071,2,5,0,520,0,5,0,1463
1072,2,6,0,203,0,5,0,1461
1073,2,154,0,50,0,5,0,1460
1074,2,8,0,682,0,5,0,1459
1075,2,9,0,801,0,5,0,1458
1076,2,10,0,881,0,5,0,1457
1077,2,14,0,1200,0,8,20,1456
1078,2,19,0,27,0,1,0,1455
1079,2,20,0,121,0,5,0,1454
1080,2,21,0,1311,0,5,0,1453
1081,2,155,0,819,0,5,0,1452
1082,2,24,0,461,0,8,0,1451
1083,2,27,0,523,0,5,0,1462
1084,2,28,0,861,0,8,0,1477
1085,2,156,0,1179,0,5,0,1490
1086,2,30,0,1155,0,5,0,1478
1087,2,157,0,348,0,5,0,1502
1088,2,0,0,0,0,7,0,1501
1089,2,0,0,777,0,5,0,1500
1090,2,0,0,943,0,5,0,1499
1091,2,153,0,237,0,5,0,1498
1092,2,0,0,141,0,8,0,1497
1093,2,0,0,307,0,5,0,1496
1094,2,0,0,900,0,5,0,1495
1095,2,0,0,1112,0,8,0,1494
1096,2,177,0,805,0,3,0,1493
1097,2,0,0,364,0,8,0,1492
1098,2,0,0,709,0,8,0,1503
1099,2,0,0,0,0,7,6,0
1100,2,0,0,578,0,5,0,1491
1101,2,0,0,0,0,7,6,0
1102,2,0,0,980,0,8,0,1489
1103,2,153,0,1135,0,8,0,1488
1104,2,0,0,522,0,5,0,1487
1105,2,0,0,11,0,5,0,1486
1106,2,0,0,859,0,5,0,1485
1107,2,0,0,20,0,5,32,1484
1108,2,0,0,24,0,1,0,1483
1109,2,0,0,34,0,1,0,1482
1110,2,0,0,30,0,1,0,1481
1111,2,0,0,33,0,1,0,1480
1112,2,0,0,983,0,8,0,1479
1113,2,0,0,632,0,5,0,891
1114,2,0,0,1191,0,9,0,1560
1115,2,0,70,42,0,5,0,889
1116,2,0,0,42,0,5,0,709
1117,2,161,0,61,0,5,0,295
1118,2,0,0,63,0,5,0,294
1119,2,31,0,64,0,5,0,293
1120,2,0,135,483,0,5,0,292
1121,2,0,0,79,0,5,0,291
1122,2,72,0,79,0,5,0,290
1123,2,36,0,421,0,3,0,289
1124,2,0,14,719,0,5,20,288
1125,2,153,0,1131,0,8,0,287
1126,2,37,0,296,0,8,0,286
1127,2,37,0,174,0,5,0,285
1128,2,37,0,1172,0,1,0,296
1129,2,0,0,0,0,7,0,284
1130,2,0,20,1285,0,5,0,282
1131,2,161,2,1227,0,5,0,281
1132,2,0,22,354,0,5,0,280
1133,2,0,22,887,0,5,0,279
1134,2,130,0,288,0,5,0,278
1135,2,162,0,1345,0,5,0,277
1136,2,40,0,361,0,7,0,276
1137,2,41,0,1032,0,9,0,275
1138,2,42,0,1253,0,5,0,274
1139,2,43,0,643,0,5,0,273
1140,2,45,0,379,0,5,0,272
1141,2,47,0,894,0,3,0,283
1142,2,0,25,1298,0,5,0,297
1143,2,0,26,1020,0,5,0,298
1144,2,0,27,0,0,7,0,299
1145,2,130,29,118,0,5,0,324
1146,2,0,29,1058,0,5,0,323
1147,2,0,30,152,0,8,0,322
1148,2,0,31,0,0,7,0,321
1149,2,0,4,917,0,5,0,320
1150,2,0,33,151,0,0,0,319
1151,2,0,0,856,0,5,0,318
1152,2,0,36,1125,0,5,0,317
1153,2,49,0,992,0,5,0,316
1154,2,0,6,1285,0,5,0,315
1155,2,0,53,1143,0,8,0,314
1156,2,161,0,42,0,5,0,313
1157,2,0,0,393,0,8,0,312
1158,2,0,38,370,0,5,0,311
1159,2,105,39,930,0,2,0,310
1160,2,0,0,0,0,7,0,309
1161,2,153,10,79,0,5,0,308
1162,2,0,1,1053,0,5,0,307
1163,2,0,41,166,0,5,0,306
1164,2,50,0,1324,0,10,0,305
1165,2,0,44,677,0,5,0,304
1166,2,52,0,626,0,5,0,303
1167,2,106,140,0,0,7,0,302
1168,2,153,52,1300,0,1,0,301
1169,2,48,8,104,0,5,0,300
1170,2,0,0,367,0,5,0,271
1171,2,53,0,0,0,7,0,325
1172,2,0,55,814,0,5,20,270
1173,2,0,12,309,0,5,20,268
1174,2,0,54,927,0,0,0,238
1175,2,55,0,944,0,3,0,237
1176,2,0,0,196,0,5,20,236
1177,2,0,56,732,0,8,0,235
1178,2,0,61,698,0,5,14,234
1179,2,35,0,0,0,7,0,233
1180,2,163,0,1297,0,5,0,232
1181,2,0,62,0,0,7,0,231
1182,2,59,0,739,0,8,0,230
1183,2,153,0,835,0,5,0,229
1184,2,0,0,1195,0,5,0,228
1185,2,153,0,7,0,8,0,239
1186,2,0,0,1019,0,5,0,227
1187,2,0,0,206,0,5,0,225
1188,2,0,0,1244,0,5,0,224
1189,2,161,0,104,0,5,0,223
1190,2,55,0,1290,0,5,0,222
1191,2,0,0,1319,0,0,20,221
1192,2,0,0,386,0,5,0,220
1193,2,0,0,1361,0,8,0,219
1194,2,0,0,446,0,3,0,218
1195,2,0,0,112,0,5,0,217
1196,2,0,0,202,0,5,0,216
1197,2,0,0,1261,0,5,0,215
1198,2,0,0,1032,0,0,0,226
1199,2,0,0,1149,0,5,0,240
1200,2,0,0,1115,0,0,0,241
1201,2,0,0,1063,0,9,0,242
1202,2,0,0,368,0,0,0,267
1203,2,0,0,0,0,7,0,266
1204,2,0,0,124,1,5,0,265
1205,2,0,0,1149,0,5,0,264
1206,2,0,0,556,0,5,0,263
1207,2,0,0,556,0,5,0,262
1208,2,0,0,926,0,8,0,261
1209,2,0,0,79,0,5,0,260
1210,2,153,0,248,0,5,0,259
1211,2,105,0,1182,0,3,0,258
1212,2,0,0,160,0,5,37,257
1213,2,0,0,785,0,1,0,256
1214,2,0,0,135,0,5,0,255
1215,2,0,0,146,0,8,0,254
1216,2,0,0,137,0,5,0,253
1217,2,0,0,137,0,5,0,252
1218,2,0,0,139,0,5,0,251
1219,2,105,0,142,0,1,0,250
1220,2,0,0,143,0,1,0,249
1221,2,105,0,144,0,1,0,248
1222,2,0,0,145,0,8,0,247
1223,2,105,0,509,0,5,0,246
1224,2,71,65,1263,0,5,0,245
1225,2,153,0,153,0,8,0,244
1226,2,0,0,31,0,1,0,243
1227,2,0,0,1208,0,8,0,269
1228,2,0,0,154,1,5,0,326
1229,2,161,0,159,0,5,0,327
1230,2,0,0,162,0,5,0,328
1231,2,161,0,167,0,5,0,410
1232,2,0,0,170,0,5,0,409
1233,2,0,0,172,0,1,0,408
1234,2,0,0,888,0,5,0,407
1235,2,0,0,175,0,2,0,406
1236,2,0,0,178,0,3,0,405
1237,2,0,0,178,0,3,0,404
1238,2,0,0,179,0,5,0,403
1239,2,0,0,197,0,1,0,402
1240,2,0,0,200,0,8,0,401
1241,2,153,0,202,0,5,0,400
1242,2,0,0,205,0,5,0,399
1243,2,0,0,205,0,5,0,398
1244,2,130,0,827,0,5,0,397
1245,2,0,0,0,0,7,0,396
1246,2,0,0,169,0,5,0,395
1247,2,0,0,208,0,5,0,394
1248,2,0,0,209,0,5,0,393
1249,2,0,0,211,0,8,0,392
1250,2,153,0,212,0,5,0,391
1251,2,0,0,12,0,5,0,390
1252,2,0,0,215,0,5,0,389
1253,2,0,0,215,0,5,0,388
1254,2,0,0,217,0,5,0,387
1255,2,0,0,1085,0,5,0,386
1256,2,0,0,916,0,8,20,411
1257,2,0,0,227,0,5,0,413
1258,2,38,0,232,0,8,0,440
1259,2,0,0,233,0,5,0,414
1260,2,0,0,234,0,8,0,439
1261,2,0,0,235,0,5,0,438
1262,2,153,0,123,0,5,0,437
1263,2,52,0,779,0,8,0,436
1264,2,0,0,239,0,8,0,435
1265,2,74,0,931,0,5,0,434
1266,2,158,0,282,0,5,0,213
1267,2,0,0,0,0,7,0,432
1268,2,0,0,229,0,5,0,431
1269,2,0,0,79,0,5,0,430
1270,2,161,0,692,0,5,0,429
1271,2,0,0,0,0,7,0,428
1272,2,76,0,294,0,8,0,427
1273,2,50,0,727,0,9,0,426
1274,2,0,0,1296,0,5,0,425
1275,2,0,0,469,0,5,0,424
1276,2,0,0,1196,0,5,0,423
1277,2,161,0,1105,0,5,0,422
1278,2,0,0,1169,0,5,0,421
1279,2,37,0,1018,0,5,0,420
1280,2,0,0,886,0,5,0,419
1281,2,96,0,418,0,5,0,418
1282,2,164,0,509,0,5,0,417
1283,2,0,0,0,0,7,0,416
1284,2,0,0,259,0,5,0,415
1285,2,64,0,317,0,5,0,385
1286,2,0,0,1045,0,5,0,384
1287,2,0,0,613,0,8,0,383
1288,2,0,0,816,0,8,0,382
1289,2,0,0,1204,1,5,0,352
1290,2,0,0,0,1,7,6,0
1291,2,0,0,0,0,7,0,351
1292,2,0,0,371,0,9,0,350
1293,2,0,0,843,0,1,23,349
1294,2,0,0,372,0,5,0,348
1295,2,0,0,1150,0,5,0,347
1296,2,0,0,170,0,5,0,346
1297,2,178,0,542,0,8,0,345
1298,2,0,0,629,0,5,0,344
1299,2,0,0,787,0,5,1,343
1300,2,0,0,1084,0,5,20,342
1301,2,0,0,1165,0,1,0,353
1302,2,77,0,921,0,5,0,341
1303,2,153,0,1005,0,5,0,339
1304,2,0,0,987,0,5,0,338
1305,2,153,0,1034,0,5,0,337
1306,2,0,0,594,0,5,0,336
1307,2,0,0,991,0,5,0,335
1308,2,0,0,975,0,5,0,334
1309,2,0,0,207,0,7,0,333
1310,2,0,0,1188,0,5,0,332
1311,2,0,0,702,0,5,0,331
1312,2,153,0,281,0,5,0,330
1313,2,0,0,0,0,7,0,329
1314,2,100,0,846,0,5,0,340
1315,2,0,0,936,0,5,0,354
1316,2,153,0,897,0,5,0,355
1317,2,0,0,407,0,5,0,356
1318,2,0,0,143,0,1,0,381
1319,2,0,0,912,0,8,0,380
1320,2,0,0,166,0,5,0,379
1321,2,0,0,289,0,5,0,378
1322,2,105,0,292,0,8,0,377
1323,2,0,0,1185,0,8,0,376
1324,2,0,0,1285,0,5,0,375
1325,2,0,0,1358,0,5,0,374
1326,2,0,0,218,0,8,0,373
1327,2,0,0,1083,0,8,0,372
1328,2,0,0,1033,0,5,0,371
1329,2,0,0,1121,0,9,0,370
1330,2,0,0,372,0,5,20,369
1331,2,0,0,977,0,2,0,368
1332,2,0,0,311,0,5,0,367
1333,2,0,0,1122,0,5,0,366
1334,2,0,0,967,0,5,0,365
1335,2,0,0,1209,0,5,0,364
1336,2,0,0,306,0,5,0,363
1337,2,105,0,64,0,5,0,362
1338,2,153,0,0,0,7,0,361
1339,2,0,0,1149,0,5,0,360
1340,2,161,0,1040,0,5,0,359
1341,2,0,0,309,0,5,20,358
1342,2,0,0,316,0,2,0,357
1343,2,0,0,508,0,8,0,214
1344,2,0,0,67,0,5,0,412
1345,2,153,0,644,0,5,0,212
1346,2,0,0,341,0,5,0,175
1347,2,0,0,342,0,5,0,10
1348,2,0,0,347,0,5,0,11
1349,2,0,0,1214,0,5,0,12
1350,2,0,0,1092,0,8,0,13
1351,2,0,0,357,0,5,0,14
1352,2,50,0,358,0,5,0,15
1353,2,0,0,363,1,5,0,16
1354,2,0,0,365,0,5,0,17
1355,2,0,0,382,0,8,0,18
1356,2,0,0,395,0,8,0,19
1357,2,0,0,128,0,5,0,20
1358,2,0,0,298,0,5,0,21
1359,2,0,0,387,0,8,0,23
1360,2,0,0,536,0,5,0,36
1361,2,0,0,0,0,7,0,24
1362,2,0,0,1340,0,10,0,25
1363,2,0,0,0,0,7,0,26
1364,2,0,0,666,0,3,0,27
1365,2,0,0,1345,0,5,0,28
1366,2,0,0,346,0,5,0,29
1367,2,0,0,235,0,5,0,30
1368,2,0,0,676,0,2,0,31
1369,2,0,0,880,0,3,0,32
1370,2,0,0,0,0,7,0,33
1371,2,0,0,612,0,5,0,34
1372,2,0,0,1032,0,0,0,35
1373,2,0,0,13,0,7,0,8
1374,2,0,0,922,0,5,0,22
1375,2,0,0,600,0,5,0,7
1376,2,0,0,188,0,8,11,6
1377,2,0,0,989,0,5,36,2
1378,2,0,0,257,0,5,0,3
1379,2,0,0,1000,0,5,0,4
1380,2,0,0,93,0,5,0,5
1381,2,0,0,608,0,8,0,9
1382,2,153,0,1296,0,5,0,37
1383,2,0,0,1231,0,5,20,64
1384,2,153,0,989,0,5,0,39
1385,2,0,0,1379,0,5,34,67
1386,2,0,0,1279,0,5,0,73
1387,2,153,0,976,0,8,0,74
1388,2,0,0,108,0,5,0,75
1389,2,0,0,1007,0,5,0,88
1390,2,0,0,993,0,5,0,89
1391,2,0,0,911,0,5,0,42
1392,2,153,0,1033,0,5,0,43
1393,2,0,71,942,0,9,0,44
1394,2,161,71,943,0,5,0,46
1395,2,161,0,1304,0,5,0,47
1396,2,0,72,202,0,5,0,48
1397,2,0,72,1301,0,0,0,49
1398,2,0,73,187,0,9,0,50
1399,2,72,0,112,0,5,0,55
1400,2,0,0,200,0,8,0,56
1401,2,0,0,1149,0,5,0,57
1402,2,153,0,173,0,0,0,58
1403,2,0,0,37,0,8,20,59
1404,2,161,0,937,0,3,0,60
1405,2,161,0,986,0,3,0,61
1406,2,118,0,995,0,5,20,62
1407,2,0,104,829,0,1,0,1
1408,2,161,0,934,0,5,0,69
1409,2,0,17,363,0,5,0,54
1410,2,0,0,519,0,5,0,41
1411,2,0,0,407,0,5,0,40
1412,2,105,0,1320,0,1,0,63
1413,2,0,0,359,0,5,0,65
1414,2,0,0,136,0,3,0,90
1415,2,0,0,998,0,5,0,66
1416,2,0,0,1329,0,5,0,87
1417,2,0,0,1160,0,5,0,86
1418,2,0,0,679,0,5,0,85
1419,2,0,0,884,0,1,0,84
1420,2,0,0,385,1,8,0,83
1421,2,0,0,1291,0,8,0,82
1422,2,0,0,923,0,5,0,81
1423,2,0,0,836,0,5,0,80
1424,2,175,0,123,0,5,0,79
1425,2,0,0,373,0,5,3,78
1426,2,161,0,839,0,5,0,77
1427,2,0,0,864,0,5,0,76
1428,2,0,0,202,0,5,20,53
1429,2,0,0,619,0,5,0,52
1430,2,0,0,202,0,5,38,51
1431,2,0,0,1151,0,3,0,45
1432,2,0,0,184,0,8,0,72
1433,2,0,0,948,0,5,0,71
1434,2,130,0,814,0,5,0,70
1435,2,0,0,1204,0,5,0,38
1436,2,0,0,1138,0,5,4,68
1437,2,0,0,780,0,5,0,91
1438,2,0,0,332,0,5,0,211
1439,2,0,0,486,0,5,0,93
1440,2,161,0,0,0,7,0,179
1441,2,0,0,1333,0,5,0,178
1442,2,0,0,1009,0,5,0,177
1443,2,0,0,629,1,5,0,176
1444,2,0,0,524,0,1,0,174
1445,2,161,0,427,0,5,0,173
1446,2,153,0,887,0,5,0,172
1447,2,0,0,749,0,8,0,171
1448,2,0,0,1219,0,5,0,170
1449,2,0,0,722,0,5,20,169
1450,2,0,0,0,0,7,0,168
1451,2,0,0,611,1,1,0,180
1452,2,0,0,1299,1,5,0,167
1453,2,0,0,139,0,5,0,165
1454,2,161,0,728,1,5,0,164
1455,2,0,0,961,0,5,0,163
1456,2,0,0,1189,0,5,0,162
1457,2,0,0,0,0,7,0,161
1458,2,0,0,0,0,7,6,0
1459,2,0,0,42,0,5,0,160
1460,2,7,0,0,0,7,0,159
1461,2,0,0,1034,0,5,0,158
1462,2,0,0,419,0,5,0,157
1463,2,0,0,420,0,5,0,156
1464,2,161,0,258,0,5,0,155
1465,2,0,0,734,0,5,0,154
1466,2,153,0,790,0,5,0,166
1467,2,0,0,533,0,3,0,181
1468,2,0,0,800,0,3,0,182
1469,2,0,0,860,0,5,0,183
1470,2,0,0,1133,0,5,0,210
1471,2,0,0,434,0,3,0,209
1472,2,0,0,435,0,9,0,208
1473,2,0,0,620,0,8,0,207
1474,2,0,0,1045,0,5,0,206
1475,2,123,0,615,0,5,0,205
1476,2,131,0,934,0,5,0,204
1477,2,0,0,459,0,8,0,203
1478,2,153,0,1335,0,5,0,202
1479,2,0,0,1353,0,5,0,201
1480,2,0,0,551,0,5,0,200
1481,2,0,0,122,0,5,0,199
1482,2,0,0,710,0,5,0,198
1483,2,0,0,1006,0,5,0,197
1484,2,0,0,1034,0,5,14,196
1485,2,0,0,138,0,5,0,195
1486,2,0,0,1329,0,5,0,194
1487,2,0,0,384,0,8,0,193
1488,2,0,0,1359,0,5,0,192
1489,2,0,0,1333,0,5,0,191
1490,2,121,0,868,0,5,0,190
1491,2,0,0,1205,0,5,0,189
1492,2,50,0,1282,0,5,0,188
1493,2,0,0,771,0,5,0,187
1494,2,0,0,1034,0,5,0,186
1495,2,0,0,417,0,5,0,185
1496,2,0,0,125,0,5,0,184
1497,2,0,0,201,0,5,0,153
1498,2,0,0,716,0,5,35,152
1499,2,0,0,1267,0,5,0,151
1500,2,0,0,314,0,5,0,121
1501,2,0,0,0,0,7,0,119
1502,2,0,0,0,0,7,0,118
1503,2,0,83,1052,0,5,0,117
1504,2,122,0,1236,0,5,0,116
1505,2,0,0,90,0,5,0,115
1506,2,153,0,127,0,5,0,114
1507,2,0,0,527,0,5,0,113
1508,2,0,0,672,0,4,0,112
1509,2,176,0,836,0,5,0,111
1510,2,153,0,836,0,5,0,110
1511,2,0,0,961,0,5,0,109
1512,2,0,0,1091,0,5,0,108
1513,2,105,0,462,0,4,0,120
1514,2,0,0,137,0,5,9,107
1515,2,0,0,720,0,5,0,105
1516,2,0,0,131,0,3,0,104
1517,2,0,0,870,0,1,0,103
1518,2,0,0,197,0,8,0,102
1519,2,153,0,892,0,5,0,101
1520,2,0,0,389,0,5,0,100
1521,2,75,0,592,0,1,0,99
1522,2,0,0,828,0,5,0,98
1523,2,0,0,1090,0,5,0,97
1524,2,0,0,1127,0,5,0,96
1525,2,105,0,854,0,1,0,95
1526,2,34,0,1174,0,5,0,94
1527,2,161,0,794,0,5,0,106
1528,2,0,0,313,0,1,0,122
1529,2,0,0,55,0,5,0,136
1530,2,0,91,277,0,8,0,123
1531,2,0,0,1036,0,3,31,149
1532,2,123,0,1181,0,5,0,148
1533,2,159,0,1283,0,5,0,147
1534,2,128,0,809,0,1,0,146
1535,2,153,0,117,0,5,0,145
1536,2,0,93,1136,0,5,0,144
1537,2,0,94,219,0,8,0,143
1538,2,0,0,940,0,9,0,142
1539,2,153,97,190,0,5,0,141
1540,2,153,99,1178,0,5,0,140
1541,2,0,100,1285,0,5,0,139
1542,2,179,102,48,0,5,0,138
1543,2,0,104,0,0,7,0,150
